"FISHID","fish_name","scientific_name","family","genus","gear","fisher_ID","date","month","year","village","time_decimal","total_weight","number_fish","total_sold","total_consumed"
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-06-15,6,2016,2,5.75,0.105,3,0,0.105
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2017-05-27,5,2017,2,4,0.12,5,0.12,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,7,2016-03-22,3,2016,2,4.5,0.42,13,0.42,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,8,2017-06-08,6,2017,1,4.37,3.13149915396911,90,3.13149915396911,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2016-07-10,7,2016,4,3.67,0.06,2,0,0.06
122,"salelo","Equulites lineolatus",NA,"Equulites",8,54,2017-01-25,1,2017,1,3.83,0.208766610264608,6,0.208766610264608,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,30,2016-07-20,7,2016,1,4.42,3.82738785485114,110,3.82738785485114,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,30,2016-05-29,5,2016,1,4.3,0.208766610264608,6,0.208766610264608,0
122,"salelo","Equulites lineolatus",NA,"Equulites",8,5,2016-11-13,11,2016,3,3.2,0.12,5,0.12,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,30,2016-04-28,4,2016,1,4.62,0.521916525661519,15,0.521916525661519,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2017-04-15,4,2017,1,3.5,0.417533220529215,12,0.417533220529215,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-08-22,8,2016,2,6.58,3.085,101,3.085,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,30,2017-02-27,2,2017,1,5.93,2.88793810866041,83,2.88793810866041,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,16,2016-06-29,6,2016,2,5.97,0.26,10,0.26,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2016-06-16,6,2016,2,4.17,0.105,4,0.105,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-10-17,10,2016,2,3.67,0.064,2,0.064,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2016-06-29,6,2016,2,4.17,0.16,3,0,0.16
122,"salelo","Equulites lineolatus",NA,"Equulites",1,10,2016-04-22,4,2016,2,4.33,0.065,3,0,0.065
122,"salelo","Equulites lineolatus",NA,"Equulites",1,21,2016-10-16,10,2016,3,2.9,0.15,6,0,0.15
122,"salelo","Equulites lineolatus",NA,"Equulites",1,36,2016-10-09,10,2016,1,5.33,1.21780522654354,35,1.21780522654354,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-03-14,3,2016,2,5.5,0.78,45,0.78,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,5,2016-05-30,5,2016,2,4.07,0.055,5,0,0.055
122,"salelo","Equulites lineolatus",NA,"Equulites",1,23,2016-02-09,2,2016,1,5.75,0.869860876102532,25,0.869860876102532,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,5,2016-04-22,4,2016,2,4.33,0.03,2,0,0.03
122,"salelo","Equulites lineolatus",NA,"Equulites",1,27,2016-06-16,6,2016,1,2.02,0.0695888700882025,2,0.0695888700882025,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-06-20,6,2016,2,5.17,0.355,13,0.355,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,17,2016-07-22,7,2016,2,3.75,1.045,31,1.045,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,37,2016-09-23,9,2016,1,4.08,12.1780522654354,350,12.1780522654354,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2017-01-13,1,2017,2,1.83,0.59,11,0,0.59
122,"salelo","Equulites lineolatus",NA,"Equulites",1,10,2016-04-26,4,2016,2,4.33,0.41,22,0.41,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,49,2016-10-20,10,2016,1,4,3.47944350441013,100,3.47944350441013,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,22,2016-08-23,8,2016,1,4.25,1.91369392742557,55,1.91369392742557,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,12,2017-01-31,1,2017,3,2.6,0.27,11,0.27,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2016-10-27,10,2016,2,3.15,1.3,21,1.3,0
122,"salelo","Equulites lineolatus",NA,"Equulites",8,9,2016-11-26,11,2016,2,4.75,0.03,1,0.03,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,18,2016-10-26,10,2016,1,3.33,0.139177740176405,4,0.139177740176405,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-04-18,4,2016,2,4.33,1.73,82,1.73,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,14,2016-06-29,6,2016,2,4.75,0.52,22,0.52,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,39,2017-05-15,5,2017,1,3.42,0.695888700882025,20,0.695888700882025,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2017-07-28,7,2017,2,3.83,1.36,56,1.36,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2017-01-28,1,2017,2,3.17,3.05,98,3.05,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,8,2016-03-22,3,2016,2,3,0.769,20,0.769,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2017-08-19,8,2017,2,3.75,0.115,4,0.115,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-04-18,4,2016,2,4.33,0.28,11,0.28,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2017-05-20,5,2017,2,3.17,1.135,44,1.135,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2017-02-23,2,2017,2,3.4,0.57,21,0.57,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,4,2017-04-26,4,2017,1,4.45,1.28739409663175,37,1.28739409663175,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2017-01-22,1,2017,2,2.58,0.09,3,0,0.09
122,"salelo","Equulites lineolatus",NA,"Equulites",1,15,2016-10-25,10,2016,4,2.5,1.374,23,1.374,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,4,2016-12-13,12,2016,1,2.5,0.139177740176405,4,0.139177740176405,0
122,"salelo","Equulites lineolatus",NA,"Equulites",8,30,2016-10-20,10,2016,1,1,1.04383305132304,30,1.04383305132304,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,2,2016-10-29,10,2016,3,1.63,0.18,12,0,0.18
122,"salelo","Equulites lineolatus",NA,"Equulites",1,19,2016-05-06,5,2016,1,2.58,0.243561045308709,7,0.243561045308709,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-03-22,3,2016,2,4.08,1.135,40,1.135,0
122,"salelo","Equulites lineolatus",NA,"Equulites",2,41,2016-05-06,5,2016,1,3.08,0.015,1,0,0.015
122,"salelo","Equulites lineolatus",NA,"Equulites",1,10,2016-06-11,6,2016,3,2.3,0.06,3,0,0.06
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-05-08,5,2016,2,4.5,0.06,2,0,0.06
122,"salelo","Equulites lineolatus",NA,"Equulites",8,22,2017-04-23,4,2017,3,2.9,0.02,1,0,0.02
122,"salelo","Equulites lineolatus",NA,"Equulites",1,16,2016-08-22,8,2016,2,6.55,1.88,48,1.88,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,39,2017-04-15,4,2017,1,5,0.139177740176405,4,0.139177740176405,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,18,2016-09-26,9,2016,3,3.75,0.075,3,0,0.075
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2016-02-26,2,2016,1,6,0.3,10,0,0.3
122,"salelo","Equulites lineolatus",NA,"Equulites",1,5,2017-01-31,1,2017,3,3.33,0.48,13,0.33,0.15
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-11-13,11,2016,3,3.4,0.175,7,0.175,0
122,"salelo","Equulites lineolatus",NA,"Equulites",8,10,2016-07-22,7,2016,3,5.82,0.565,18,0.145,0.42
122,"salelo","Equulites lineolatus",NA,"Equulites",1,16,2017-05-23,5,2017,1,6.05,1.46136627185225,42,1.46136627185225,0
122,"salelo","Equulites lineolatus",NA,"Equulites",8,30,2016-10-15,10,2016,1,2.5,4.17533220529215,120,4.17533220529215,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,7,2016-08-23,8,2016,1,5.68,5.91505395749722,170,5.91505395749722,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,5,2016-03-14,3,2016,2,2.67,0.28,18,0,0.28
122,"salelo","Equulites lineolatus",NA,"Equulites",1,52,2017-02-22,2,2017,1,3.38,0.208766610264608,6,0.208766610264608,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,10,2017-07-10,7,2017,2,2.92,0.6,20,0,0.6
122,"salelo","Equulites lineolatus",NA,"Equulites",1,14,2016-07-22,7,2016,2,4.33,0.075,3,0.075,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,11,2016-07-10,7,2016,3,3.5,0.315,21,0,0.315
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2017-02-09,2,2017,2,4.02,0.07,2,0,0.07
122,"salelo","Equulites lineolatus",NA,"Equulites",1,49,2016-08-06,8,2016,1,4.08,0.974244181234836,28,0.974244181234836,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,47,2017-05-15,5,2017,1,3.83,0.452327655573317,13,0.452327655573317,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,5,2016-06-20,6,2016,2,3.33,0.02,1,0,0.02
122,"salelo","Equulites lineolatus",NA,"Equulites",1,29,2016-06-16,6,2016,1,3.75,0.939449746190734,27,0.939449746190734,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,18,2016-12-13,12,2016,1,1.33,0.139177740176405,4,0.139177740176405,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,57,2017-05-15,5,2017,1,4.83,0.974244181234836,28,0.974244181234836,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,34,2017-06-08,6,2017,1,6.9,1.73972175220506,50,1.73972175220506,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-05-12,5,2016,2,3.83,1.125,40,1.125,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,16,2016-08-05,8,2016,2,4.4,0.09,2,0.09,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,5,2016-06-11,6,2016,3,2.05,0.161,5,0,0.161
122,"salelo","Equulites lineolatus",NA,"Equulites",8,9,2016-10-26,10,2016,1,4.75,0.208766610264608,6,0.208766610264608,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,4,2016-09-23,9,2016,1,2.8,0.139177740176405,4,0.139177740176405,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,30,2016-08-19,8,2016,1,3.85,0.869860876102532,25,0.869860876102532,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,54,2017-05-23,5,2017,1,6.62,1.39177740176405,40,1.39177740176405,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-09-26,9,2016,2,3.5,4.615,147,4.615,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,27,2016-02-22,2,2016,1,3.25,2.43561045308709,70,2.13561045308709,0.3
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2016-08-22,8,2016,2,3.42,1.26,37,1.26,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,3,2016-04-23,4,2016,3,2.7,0.819,39,0.819,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,32,2017-02-15,2,2017,1,3.08,0.55671096070562,16,0.55671096070562,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-06-29,6,2016,2,5.97,1.245,58,1.245,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-10-16,10,2016,3,2.5,0.125,5,0,0.125
122,"salelo","Equulites lineolatus",NA,"Equulites",1,22,2016-10-15,10,2016,1,3.78,0.869860876102532,25,0.869860876102532,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,47,2016-04-23,4,2016,1,3.9,1.73972175220506,50,1.73972175220506,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2016-10-09,10,2016,4,3,0.366,6,0.366,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2016-06-15,6,2016,2,3.92,0.23,8,0.23,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,49,2016-02-09,2,2016,1,6.5,0.695888700882025,20,0.695888700882025,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,16,2016-02-09,2,2016,1,6,2.08766610264608,60,2.08766610264608,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,27,2017-07-23,7,2017,1,3.63,0.27835548035281,8,0.27835548035281,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,15,2016-07-22,7,2016,3,4.2,0.02,1,0,0.02
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-08-05,8,2016,2,4.33,0.14,5,0.14,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,52,2017-02-11,2,2017,1,3.48,0.695888700882025,20,0.695888700882025,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-06-29,6,2016,2,5.97,1.615,71,1.615,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,5,2017-09-24,9,2017,4,2,0.54,1,0,0.54
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-03-18,3,2016,1,3.85,0.185,5,0,0.185
122,"salelo","Equulites lineolatus",NA,"Equulites",1,17,2016-08-22,8,2016,2,4.22,0.525,11,0.525,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,30,2016-06-10,6,2016,1,3.17,1.73972175220506,50,1.73972175220506,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,18,2017-05-27,5,2017,2,2.5,0.21,9,0.21,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2017-03-29,3,2017,2,5.08,0.075,5,0,0.075
122,"salelo","Equulites lineolatus",NA,"Equulites",1,33,2016-02-22,2,2016,1,6.72,3.82738785485114,110,3.82738785485114,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,29,2017-04-20,4,2017,1,3.82,0.347944350441013,10,0.347944350441013,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,3,2016-04-12,4,2016,3,1.78,0.104,8,0.104,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,8,2016-04-28,4,2016,1,3.15,1.56574957698456,45,1.56574957698456,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,16,2016-06-16,6,2016,2,4.93,0.18,7,0.18,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,34,2016-08-07,8,2016,3,2.75,0.77,3,0.77,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,11,2016-04-22,4,2016,2,2.5,0.09,1,0,0.09
122,"salelo","Equulites lineolatus",NA,"Equulites",1,9,2016-05-12,5,2016,2,3.5,0.1,2,0,0.1
122,"salelo","Equulites lineolatus",NA,"Equulites",1,5,2017-01-31,1,2017,3,3.58,0.36,13,0.36,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-04-18,4,2016,2,4.33,0.13,5,0.13,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,27,2016-08-12,8,2016,1,2.67,0.800272006014329,23,0.800272006014329,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,38,2016-10-14,10,2016,1,3.07,1.39177740176405,40,1.39177740176405,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,4,2016-03-18,3,2016,1,3.42,0.045,2,0,0.045
122,"salelo","Equulites lineolatus",NA,"Equulites",8,10,2017-02-11,2,2017,1,4.5,0.173972175220506,5,0.173972175220506,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,8,2017-07-28,7,2017,2,3.83,1.16,50,1.16,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,30,2016-05-14,5,2016,1,2.7,0.104383305132304,3,0.104383305132304,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-10-25,10,2016,2,3.42,0.115,4,0.115,0
122,"salelo","Equulites lineolatus",NA,"Equulites",8,14,2016-07-22,7,2016,3,3.85,0.31,10,0.31,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,5,2017-07-28,7,2017,2,3.25,0.935,33,0.935,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,6,2016-05-29,5,2016,1,3.7,0.452327655573317,13,0.452327655573317,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,27,2016-07-08,7,2016,1,3.35,0.06,1,0,0.06
122,"salelo","Equulites lineolatus",NA,"Equulites",1,15,2016-10-16,10,2016,3,2.7,0.055,2,0,0.055
122,"salelo","Equulites lineolatus",NA,"Equulites",1,8,2016-03-31,3,2016,5,5.5,0.059,3,0.059,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,23,2017-09-01,9,2017,2,4.67,0.055,3,0,0.055
122,"salelo","Equulites lineolatus",NA,"Equulites",1,8,2016-10-23,10,2016,2,4.75,0.825,24,0.825,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,27,2016-04-23,4,2016,1,2.67,1.04383305132304,30,1.04383305132304,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,47,2016-08-12,8,2016,1,4.58,5.5671096070562,160,5.5671096070562,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,36,2017-02-22,2,2017,1,7.42,1.73972175220506,50,1.73972175220506,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,2,2016-03-14,3,2016,2,2.5,0.07,1,0,0.07
122,"salelo","Equulites lineolatus",NA,"Equulites",1,12,2016-07-17,7,2016,3,2.83,0.125,4,0.125,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,30,2016-02-26,2,2016,1,6.42,0.208766610264608,6,0.208766610264608,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,29,2017-04-26,4,2017,1,7.42,0.139177740176405,4,0.139177740176405,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,2,2017-04-20,4,2017,1,4,0.27835548035281,8,0.27835548035281,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,13,2016-09-22,9,2016,2,3.75,0.525,15,0.525,0
122,"salelo","Equulites lineolatus",NA,"Equulites",1,23,2017-07-11,7,2017,2,4,0.225,9,0,0.225
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",1,24,2016-11-13,11,2016,3,2.32,0.905,1,0,0.905
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",8,2,2016-09-17,9,2016,3,1.75,2.135,1,2.135,0
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",1,15,2016-07-22,7,2016,3,4.2,1.246,1,1.246,0
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",1,8,2016-06-28,6,2016,5,5.5,2.125,1,0,2.125
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",1,10,2017-03-25,3,2017,3,2.57,1.65,1,1.65,0
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",8,2,2016-05-18,5,2016,3,3.35,2.713,1,2.713,0
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",1,10,2017-04-23,4,2017,3,3.52,1.775,1,1.775,0
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",1,5,2017-09-24,9,2017,4,2,0.834,1,0,0.834
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",8,5,2016-09-26,9,2016,3,4.07,1.31,1,1.31,0
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",1,15,2016-04-23,4,2016,1,4,2.055,1,0,2.055
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",8,5,2016-05-18,5,2016,3,3.7,4.478,2,4.478,0
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",1,14,2016-05-14,5,2016,1,4.08,0.57,1,0,0.57
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",8,2,2016-03-26,3,2016,3,2.7,3.82,1,0,3.82
123,"salavatraka","Anguilliformes",NA,"Anguilliformes",8,5,2016-11-13,11,2016,3,3.2,2.9,1,0,2.9
125,"saroro","Loligo sp.",NA,"Loligo",1,1,2016-07-28,7,2016,5,3.33,0.106,2,0,0.106
125,"saroro","Loligo sp.",NA,"Loligo",1,8,2016-04-12,4,2016,4,7.25,0.35,1,0,0.35
125,"saroro","Loligo sp.",NA,"Loligo",2,3,2017-01-24,1,2017,2,3.58,0.255,2,0,0.255
125,"saroro","Loligo sp.",NA,"Loligo",2,32,2016-10-14,10,2016,4,2.5,1.232,8,0,1.232
125,"saroro","Loligo sp.",NA,"Loligo",2,1,2016-03-14,3,2016,2,4.5,0.235,1,0,0.235
125,"saroro","Loligo sp.",NA,"Loligo",1,14,2016-07-28,7,2016,5,2,0.154,3,0,0.154
125,"saroro","Loligo sp.",NA,"Loligo",7,3,2017-04-30,4,2017,2,2.58,0.96,5,0,0.96
125,"saroro","Loligo sp.",NA,"Loligo",1,30,2016-05-14,5,2016,1,2.7,0.168138888888889,1,0.168138888888889,0
126,"sasavy","Pomadasys furcatum",NA,"Pomadasys",1,28,2016-09-09,9,2016,4,2.17,0.19,1,0.19,0
126,"sasavy","Pomadasys furcatum",NA,"Pomadasys",1,2,2017-04-30,4,2017,2,2.25,0.73,2,0.73,0
126,"sasavy","Pomadasys furcatum",NA,"Pomadasys",1,18,2016-05-14,5,2016,4,4.82,0.15,1,0,0.15
126,"sasavy","Pomadasys furcatum",NA,"Pomadasys",1,11,2016-04-22,4,2016,2,2.5,0.21,1,0,0.21
127,"sorokay","Rhinobatos holcorhynchus",NA,"Rhinobatos",1,39,2016-09-23,9,2016,1,2.3,1.035,1,0,1.035
127,"sorokay","Rhinobatos holcorhynchus",NA,"Rhinobatos",1,34,2016-09-30,9,2016,1,3.28,1.62486666666667,1,1.62486666666667,0
127,"sorokay","Rhinobatos holcorhynchus",NA,"Rhinobatos",1,36,2016-07-08,7,2016,1,6.25,2.65,2,0,2.65
127,"sorokay","Rhinobatos holcorhynchus",NA,"Rhinobatos",1,13,2016-08-19,8,2016,5,5.67,5.803,3,3.882,1.921
127,"sorokay","Rhinobatos holcorhynchus",NA,"Rhinobatos",1,39,2017-04-15,4,2017,1,5,1.62486666666667,1,1.62486666666667,0
127,"sorokay","Rhinobatos holcorhynchus",NA,"Rhinobatos",1,47,2017-08-17,8,2017,4,1.92,5.745,3,5.745,0
127,"sorokay","Rhinobatos holcorhynchus",NA,"Rhinobatos",1,23,2017-06-09,6,2017,4,6,5.745,3,5.745,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,5,2016-04-22,4,2016,2,4.33,0.195,5,0.195,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,15,2017-04-15,4,2017,3,1.7,0.145,3,0,0.145
128,"sorindra","Pellona ditchela",NA,"Pellona",1,6,2016-09-21,9,2016,2,6.42,0.385,11,0.385,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,8,2017-03-30,3,2017,5,5.33,1.217,45,1.217,0
128,"sorindra","Pellona ditchela",NA,"Pellona",2,1,2016-03-14,3,2016,2,4.5,0.03,1,0,0.03
128,"sorindra","Pellona ditchela",NA,"Pellona",1,9,2016-02-26,2,2016,1,6,0.0424687305203144,1,0.0424687305203144,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,8,2016-06-28,6,2016,5,5.5,0.141,3,0.141,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,6,2016-10-17,10,2016,2,3.67,1.185,25,1.185,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,12,2017-01-31,1,2017,3,2.6,1.3,26,1.3,0
128,"sorindra","Pellona ditchela",NA,"Pellona",8,30,2016-12-13,12,2016,1,6,0.127406191560943,3,0.127406191560943,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,5,2017-03-25,3,2017,3,3.03,0.98,23,0.74,0.24
128,"sorindra","Pellona ditchela",NA,"Pellona",1,47,2017-05-15,5,2017,1,3.83,0.055,1,0,0.055
128,"sorindra","Pellona ditchela",NA,"Pellona",1,16,2017-05-15,5,2017,1,6.55,0.04,1,0,0.04
128,"sorindra","Pellona ditchela",NA,"Pellona",8,22,2017-04-23,4,2017,3,2.9,0.03,1,0,0.03
128,"sorindra","Pellona ditchela",NA,"Pellona",1,10,2017-01-31,1,2017,3,3.75,0.9,16,0.9,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,21,2016-08-23,8,2016,5,4.5,0.462,20,0.462,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,5,2016-12-18,12,2016,3,1.47,1.4,24,0.905,0.495
128,"sorindra","Pellona ditchela",NA,"Pellona",1,25,2016-11-13,11,2016,3,2.33,0.315,7,0,0.315
128,"sorindra","Pellona ditchela",NA,"Pellona",8,5,2017-02-11,2,2017,3,3.87,1.72,42,1.48,0.24
128,"sorindra","Pellona ditchela",NA,"Pellona",8,2,2016-03-26,3,2016,3,2.7,0.324,9,0.324,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,17,2016-10-26,10,2016,2,4.8,0.08,2,0.08,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,13,2016-11-26,11,2016,2,7.25,0.26,5,0,0.26
128,"sorindra","Pellona ditchela",NA,"Pellona",1,5,2016-09-17,9,2016,3,2.78,1.035,27,0.835,0.2
128,"sorindra","Pellona ditchela",NA,"Pellona",1,3,2016-06-11,6,2016,3,2.63,0.03,1,0.03,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,6,2016-03-22,3,2016,2,4.08,0.105,2,0,0.105
128,"sorindra","Pellona ditchela",NA,"Pellona",1,8,2017-02-22,2,2017,1,3.33,0.025,1,0,0.025
128,"sorindra","Pellona ditchela",NA,"Pellona",1,13,2016-11-26,11,2016,2,9.33,0.21,5,0.21,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,34,2016-08-23,8,2016,1,7,3.39749844162515,80,3.39749844162515,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,5,2016-05-30,5,2016,2,4.07,0.035,1,0,0.035
128,"sorindra","Pellona ditchela",NA,"Pellona",1,9,2016-03-22,3,2016,2,4,0.075,2,0,0.075
128,"sorindra","Pellona ditchela",NA,"Pellona",1,22,2017-03-25,3,2017,3,3.85,1.94,46,1.94,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,8,2016-10-17,10,2016,2,3.67,0.11,2,0.11,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,15,2017-07-24,7,2017,1,3.43,0.0424687305203144,1,0.0424687305203144,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,8,2016-12-23,12,2016,2,4.83,0.0424687305203144,1,0.0424687305203144,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,10,2016-07-19,7,2016,1,3,0.0424687305203144,1,0.0424687305203144,0
128,"sorindra","Pellona ditchela",NA,"Pellona",8,29,2017-05-30,5,2017,3,3.03,0.13,3,0,0.13
128,"sorindra","Pellona ditchela",NA,"Pellona",1,27,2017-02-11,2,2017,3,2.93,0.165,4,0,0.165
128,"sorindra","Pellona ditchela",NA,"Pellona",1,14,2016-05-14,5,2016,1,4.08,1.35899937665006,32,1.35899937665006,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,8,2016-09-23,9,2016,5,3.83,0.989,45,0.989,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,9,2016-04-01,4,2016,5,5,1,60,1,0
128,"sorindra","Pellona ditchela",NA,"Pellona",8,5,2016-09-26,9,2016,3,4.07,2.268,42,1.582,0.686
